PQGram,Count
"*|{snapshot}|varDec:userDef|varDec:userDef",1
stage:userDef|{sprite:userDef}|script|script|*|*,3
"{doForever}|script|*|*",7
script|{doIf}|*|*|*|reportKeyPressed,1
sprite:userDef|script|{doForever}|*|script|*|*,8
script|{changeYPosition}|*|*|literal:userDef|*,1
sprite:userDef|{script}|gotoXY|*|*,2
sprite:userDef|{script}|receiveGo|doForever,3
doIf|{reportLessThan}|literal:userDef|*|*|*,1
"{doChangeVar}|varMenu:userDef",2
script|{changeYPosition}|*|*|*|literal:userDef,2
script|doForever|{script}|*|doIf|doIf|*,2
script|doIf|{script}|*|doStopThis|*|*,1
stage:userDef|{sprite:userDef}|script|script,3
stage:userDef|sprite:userDef|{script}|*|*|receiveGo|doForever,2
script|doIf|{reportLessThan}|literal:userDef|*|*|*,1
doIf|{reportTouchingObject}|literal:userDef|*,2
script|{receiveGo}|*|*|*|*,1
stage:userDef|sprite:userDef|{script}|*|receiveGo|gotoXY|*,2
sprite:userDef|{script}|*|*|*|receiveGo,11
"{script}|doForever|*|*",4
doForever|{script}|*|*|doChangeVar,1
"{doForever}|*|*|script|*",4
"{doSetVar}|varMenu:userDef|literal:userDef|*",2
doIf|{script}|*|doStopThis|*|*,1
script|{gotoXY}|literal:userDef|literal:userDef|*|*,1
sprite:userDef|script|{doForever}|*|*|script|*,1
script|doIf|{script}|changeYPosition|*|*|*,2
script|doIf|{script}|*|turn|*,2
doIf|script|{turn}|reportRandom,1
stage:userDef|sprite:userDef|{script}|*|*|receiveGo|doSetVar,2
script|{turn}|*|*|reportRandom,2
script|doIf|{script}|doChangeVar,1
sprite:userDef|{script}|*|receiveGo|gotoXY|*,2
"{script}|doSetVar|doSetVar|doForever",1
script|{doSetVar}|literal:userDef|*|*|*,1
doForever|script|{doIf}|reportKeyPressed|script|*,1
"{script}|*|*|*|changeYPosition",2
doIf|script|{doChangeVar}|literal:userDef|*|*|*,2
"{script}|*|*|*|receiveGo",10
"{script}|gotoXY|*|*|*",5
doIf|{reportTouchingObject}|*|literal:userDef,2
script|{doIf}|*|*|reportKeyPressed,4
doForever|{script}|bounceOffEdge|*,1
script|{doSetVar}|varMenu:userDef,3
script|doIf|{reportKeyPressed}|literal:userDef|*|*|*,2
sprite:userDef|script|{doForever}|script|*|*,7
"{doForever}|*|script|*",2
script|{doChangeVar}|varMenu:userDef|literal:userDef|*,1
"{gotoXY}|literal:userDef|*|*",4
doIf|{reportKeyPressed}|*|*|literal:userDef,1
"{gotoXY}|*|*|*|literal:userDef",1
"{reportTouchingColor}|*|literal:userDef|*",2
"*|*|{snapshot}|varDec:userDef",4
"{changeYPosition}|literal:userDef|*",4
sprite:userDef|{script}|gotoXY|*,3
doIf|reportTouchingObject|{literal:userDef}|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|doForever,5
"{script}|*|receiveGo|doForever|*",6
"{script}|*|receiveGo",5
"{reportKeyPressed}|literal:userDef|*|*|*",4
script|doIf|{script}|*|changeYPosition|*,1
snapshot|stage:userDef|{sprite:userDef}|*|script,3
"{script}|*|receiveGo",10
script|doIf|{script}|*|doChangeVar|gotoXY|*,2
stage:userDef|{sprite:userDef}|script,2
sprite:userDef|script|{gotoXY}|literal:userDef|*|*|*,1
"*|{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef",2
doForever|{script}|*|doChangeVar,1
doForever|{script}|doIf|*|*|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*,5
stage:userDef|sprite:userDef|{script}|*|receiveGo,4
"{gotoXY}|*|literal:userDef|literal:userDef|*",2
stage:userDef|{sprite:userDef}|script,7
doForever|script|{doIf}|reportLessThan|script|*|*,1
sprite:userDef|{script}|*|receiveGo,4
script|{doSetVar}|literal:userDef|*|*,1
"{gotoXY}|literal:userDef",1
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*|*,3
"{doForever}|script|*",4
script|doIf|{reportTouchingObject}|*|literal:userDef|*|*,1
sprite:userDef|{script}|*|*|*|receiveGo,10
snapshot|stage:userDef|{sprite:userDef}|script,10
sprite:userDef|script|{gotoXY}|literal:userDef|*|*,2
script|doForever|{script}|*|doIf,4
"{doIf}|reportLessThan|script",1
"{doSetVar}|*|varMenu:userDef|literal:userDef",2
doIf|{script}|turn|*|*,2
"{gotoXY}|*|*|literal:userDef",1
"{changeYPosition}|*|*|*|literal:userDef",2
turn|{reportRandom}|*|*|literal:userDef|literal:userDef,1
"{reportKeyPressed}|*|*|*|literal:userDef",1
stage:userDef|{sprite:userDef}|*|script|script,1
script|{doForever}|*|*|script,5
script|doIf|{reportKeyPressed}|literal:userDef,3
"{script}|*|*|receiveGo|doSetVar",1
script|{doChangeVar}|literal:userDef,3
doIf|{reportTouchingColor}|*|*|literal:userDef,2
script|doStopThis|{literal:userDef}|*,1
script|doIf|{reportLessThan}|*|var:userDef|literal:userDef,1
script|{forward}|literal:userDef|*,1
snapshot|stage:userDef|{sprite:userDef}|*|script|script|*,2
sprite:userDef|script|{doForever}|*|script|*,5
sprite:userDef|script|{doForever}|script|*|*|*,6
script|{doWait}|literal:userDef|*,1
"{sprite:userDef}|script",1
"{doIf}|reportTouchingObject|script|*|*",1
stage:userDef|{sprite:userDef}|script|script,7
"{doIf}|script|*",1
script|{doSetVar}|varMenu:userDef|literal:userDef,1
"{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef|*",1
"{script}|doIf|*",2
sprite:userDef|{script}|receiveGo|doForever|*,4
"*|snapshot|{stage:userDef}|sprite:userDef",3
sprite:userDef|script|{doForever}|script,7
"*|*|{snapshot}|varDec:userDef",3
"{doSetVar}|*|varMenu:userDef|literal:userDef",3
"{doIf}|script|*",6
"{doIf}|script",7
script|{doForever}|*|script|*,7
"{script}|*|receiveGo|doForever",5
"{doIf}|*|*|reportKeyPressed",2
"*|{snapshot}|*|stage:userDef|varDec:userDef",1
doForever|script|{doChangeVar}|varMenu:userDef,1
script|{gotoXY}|*|*|literal:userDef|literal:userDef,1
doIf|{reportLessThan}|*|var:userDef|literal:userDef|*,1
script|doIf|{script}|doChangeVar|gotoXY,2
"{reportKeyPressed}|literal:userDef|*|*",1
script|doIf|{script}|*|*|*|doChangeVar,2
sprite:userDef|{script}|doForever|*|*,7
doForever|script|{doIf}|reportTouchingColor|script|*|*,2
"{reportRandom}|*|literal:userDef|literal:userDef",1
script|doForever|{script}|*|doIf,5
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,11
stage:userDef|{sprite:userDef}|script|*|*|*,1
script|{changeYPosition}|*|*|literal:userDef,3
sprite:userDef|{script}|receiveGo|doForever|*|*,4
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,3
doForever|script|{doIf}|*|reportTouchingColor,2
"{changeYPosition}|*|literal:userDef|*",1
script|turn|{reportRandom}|*|*|literal:userDef|literal:userDef,2
"{sprite:userDef}|script|script|script|script",3
"{doForever}|script",7
script|doForever|{script}|doChangeVar,1
sprite:userDef|{script}|doForever|*,6
"{script}|doForever|*",2
doIf|{script}|doChangeVar,2
"{script}|doForever|*",7
"{script}|doIf",6
script|doIf|{reportKeyPressed}|*|literal:userDef|*|*,4
script|doIf|{reportTouchingObject}|*|*|literal:userDef|*,2
doForever|script|{doIf}|*|reportKeyPressed|script|*,4
snapshot|stage:userDef|{sprite:userDef}|*|*|script,3
doForever|script|{doIf}|reportTouchingObject|script|*|*,2
"{turn}|*|*|reportRandom|*",1
script|doIf|{reportKeyPressed}|*|*|literal:userDef|*,2
stage:userDef|sprite:userDef|{script}|doSetVar|doSetVar,1
"{snapshot}|*|stage:userDef|varDec:userDef",1
"{varMenu:userDef}|*|*|*",1
"{turn}|*|reportRandom|*",1
"{gotoXY}|*|*|literal:userDef|literal:userDef",3
"{stage:userDef}|sprite:userDef|sprite:userDef",2
"{doIf}|reportKeyPressed|script|*",1
script|doForever|{script}|*|*|doIf|*,3
"{doChangeVar}|literal:userDef|*|*|*",1
sprite:userDef|script|{doSetVar}|*|*|varMenu:userDef|literal:userDef,3
"{script}|*|*|changeYPosition|*",2
changeYPosition|{literal:userDef}|*|*|*,1
"*|{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef|*",1
sprite:userDef|{script}|doForever|*,1
"{gotoXY}|literal:userDef|*|*",1
sprite:userDef|script|{doForever}|*|*|script,7
"{reportLessThan}|*|*|var:userDef",1
script|{doIf}|script|*|*,3
"{reportTouchingObject}|literal:userDef|*",1
doIf|script|{changeYPosition}|*|literal:userDef|*,4
stage:userDef|{sprite:userDef}|script|script|script|script,2
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,3
doForever|{script}|*|doChangeVar|doWait,1
doForever|script|{doIf}|script|*|*,2
sprite:userDef|{script}|receiveGo,2
sprite:userDef|{script}|receiveGo,7
script|doForever|{script}|bounceOffEdge|*|*|*,1
script|doIf|{script}|*|changeYPosition|*|*,2
sprite:userDef|{script}|receiveGo|doForever,2
script|doIf|{script}|*|changeYPosition|*,2
stage:userDef|{sprite:userDef}|script|script,2
script|doIf|{script}|gotoXY|*|*,1
"{doIf}|reportLessThan|script|*",1
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,4
doIf|script|{doChangeVar}|*|varMenu:userDef,1
doIf|{script}|changeYPosition,4
sprite:userDef|script|{gotoXY}|*|*|*|literal:userDef,3
script|{doIf}|*|*|*|reportKeyPressed,2
"{gotoXY}|*|literal:userDef|literal:userDef",2
"{doSetVar}|*|varMenu:userDef",2
"{doForever}|*|*|*|script",2
doIf|{script}|*|*|changeYPosition|*,4
"{script}|*|receiveGo",3
reportTouchingColor|{literal:userDef}|*,1
"{script}|*|receiveGo",8
"{reportRandom}|*|literal:userDef|literal:userDef|*",1
script|doIf|{script}|changeYPosition|*,2
script|doIf|{script}|*|*|changeYPosition|*,3
script|doIf|{reportKeyPressed}|literal:userDef|*|*,2
"{doForever}|script",6
reportKeyPressed|{literal:userDef}|*|*|*,1
reportTouchingObject|{literal:userDef}|*|*|*,1
sprite:userDef|{script}|doForever|*|*,4
"{doIf}|*|reportKeyPressed|script",2
stage:userDef|sprite:userDef|{script}|*|receiveGo|gotoXY,3
script|{doForever}|script|*|*|*,2
script|doIf|{reportKeyPressed}|*|*|literal:userDef,3
script|doIf|{reportTouchingObject}|literal:userDef|*|*|*,2
"{literal:userDef}|*",1
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|*",1
stage:userDef|sprite:userDef|{script}|doForever|*,8
doIf|{reportKeyPressed}|*|literal:userDef,3
doIf|{reportTouchingObject}|*|literal:userDef,1
doIf|script|{gotoXY}|literal:userDef|literal:userDef|*,1
doForever|{script}|doIf|*|*,1
script|{gotoXY}|literal:userDef|*,2
"{script}|doIf|doIf|*|*",2
doForever|script|{doIf}|*|*|reportTouchingColor,2
reportRandom|{literal:userDef}|*|*|*,1
"{doIf}|reportTouchingObject|script",2
script|doIf|{reportTouchingColor}|*|literal:userDef|*,2
"{doIf}|script|*|*|*",1
doForever|script|{doChangeVar}|literal:userDef,1
"{doIf}|*|*|reportTouchingColor|script",1
"{doChangeVar}|*|varMenu:userDef|literal:userDef|*",3
"{script}|changeYPosition|*",1
doIf|script|{gotoXY}|*|literal:userDef|literal:userDef,2
doIf|script|{changeYPosition}|literal:userDef|*|*|*,2
"{script}|*|*|doChangeVar|gotoXY",2
"{doIf}|script",6
doForever|script|{doIf}|*|*|*|reportKeyPressed,2
"{doChangeVar}|varMenu:userDef|literal:userDef|*",1
"*|*|{snapshot}|varDec:userDef|varDec:userDef",2
stage:userDef|{sprite:userDef}|script,4
"{changeYPosition}|*|*|*|literal:userDef",3
sprite:userDef|script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,1
sprite:userDef|script|{doSetVar}|*|*|varMenu:userDef,3
script|{doWait}|*|literal:userDef|*|*,1
script|{doIf}|*|reportKeyPressed|script,1
sprite:userDef|{script}|receiveGo|gotoXY|*,2
stage:userDef|{sprite:userDef}|script,9
sprite:userDef|{script}|*|*|*|receiveGo,2
turn|{reportRandom}|*|literal:userDef,2
script|{bounceOffEdge}|*|*|*|*,1
"{doForever}|script|*|*",5
doIf|script|{changeYPosition}|*|*|literal:userDef|*,2
changeYPosition|{literal:userDef}|*,1
doForever|script|{doIf}|*|*|reportKeyPressed,3
"{script}|*|receiveGo|doSetVar",2
script|{doIf}|script|*|*|*,4
script|doIf|{script}|doChangeVar,2
doForever|script|{doIf}|*|reportLessThan,1
"{doForever}|script|*|*|*",6
snapshot|stage:userDef|{sprite:userDef}|*|*|script|script,1
"{script}|doWait|*",1
script|{doIf}|*|*|*|reportTouchingColor,1
script|{doIf}|*|reportTouchingObject|script,1
"{script}|doIf",7
"{doIf}|script|*|*",5
script|doIf|{reportKeyPressed}|*|literal:userDef,4
doIf|script|{doChangeVar}|literal:userDef,1
script|{doIf}|reportLessThan,1
script|doForever|{script}|*|*|doIf|doIf,3
script|{doForever}|*|*|script,8
doIf|script|{turn}|*|*|reportRandom|*,2
"{script}|receiveGo|doSetVar|doSetVar",1
"{script}|receiveGo|doForever|*",4
sprite:userDef|{script}|*|*|receiveGo|gotoXY,2
script|doIf|{script}|*|*|*|changeYPosition,4
script|doForever|{script}|doIf|*|*,3
doIf|{script}|*|changeYPosition|*,3
"{reportTouchingColor}|*|literal:userDef|*",1
"{script}|gotoXY|*",5
script|doIf|{reportTouchingColor}|*|*|*|literal:userDef,2
stage:userDef|sprite:userDef|{script}|receiveGo|doSetVar|doForever|*,1
script|{doChangeVar}|*|varMenu:userDef|literal:userDef,3
"{script}|*|*|changeYPosition",3
sprite:userDef|{script}|*|receiveGo|doSetVar,1
"{script}|doWait",1
script|doForever|{script}|doIf|*|*|*,3
doIf|script|{doChangeVar}|literal:userDef|*,2
"{reportRandom}|literal:userDef|literal:userDef|*|*",1
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef",1
"{script}|doForever|*|*",7
stage:userDef|{sprite:userDef}|*|script,2
doForever|script|{doIf}|reportTouchingColor,1
script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,2
doIf|{script}|*|*|doStopThis,1
"{sprite:userDef}|*|script|script",3
script|{doSetVar}|*|*|*|varMenu:userDef,1
doIf|script|{doChangeVar}|literal:userDef|*|*,2
sprite:userDef|{script}|doForever|*|*|*,3
script|doForever|{script}|*|*|forward|bounceOffEdge,1
script|doForever|{script}|*|forward|bounceOffEdge,1
snapshot|stage:userDef|{sprite:userDef}|*|*|*|script,1
doForever|{script}|doIf|doIf,3
script|{doSetVar}|literal:userDef,3
"{reportRandom}|*|*|literal:userDef",2
script|{gotoXY}|literal:userDef|*|*,2
"{doIf}|*|reportLessThan",1
script|{doForever}|*|script|*|*,6
script|doForever|{script}|doIf,5
doIf|{reportTouchingObject}|*|literal:userDef|*,1
doIf|{script}|doChangeVar|gotoXY|*|*,2
"{script}|*|doChangeVar|gotoXY|*",2
doIf|{reportKeyPressed}|literal:userDef|*|*|*,2
doIf|{reportKeyPressed}|literal:userDef,3
script|doIf|{reportTouchingObject}|literal:userDef|*|*|*,1
script|doForever|{script}|*|forward|bounceOffEdge|*,1
script|doIf|{script}|*|*|changeYPosition|*,2
doForever|script|{doIf}|*|*|*|reportKeyPressed,1
script|doForever|{script}|doChangeVar|doWait,1
doIf|script|{changeYPosition}|literal:userDef|*|*|*,3
script|{doIf}|script|*,9
"{script}|*|*|receiveGo|doForever",3
sprite:userDef|script|{doSetVar}|varMenu:userDef|literal:userDef|*,3
sprite:userDef|script|{doSetVar}|literal:userDef,1
stage:userDef|{sprite:userDef}|script|script|script,5
"{varMenu:userDef}|*",1
"{doIf}|script|*|*|*",7
doIf|{script}|*|turn|*,1
"{script}|doIf",8
doChangeVar|{varMenu:userDef}|*|*|*,1
stage:userDef|sprite:userDef|{script}|*|receiveGo|doForever,4
script|{doSetVar}|*|varMenu:userDef,2
doIf|{script}|*|changeYPosition|*|*,3
doIf|{reportTouchingColor}|*|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|doForever|*,5
doIf|script|{doChangeVar}|literal:userDef|*|*|*,1
sprite:userDef|script|{doForever}|script|*,2
doIf|{reportTouchingObject}|literal:userDef|*|*|*,2
script|{doWait}|*|*|literal:userDef,1
"{script}|*|receiveGo|gotoXY|*",2
stage:userDef|sprite:userDef|{script}|doForever,3
doForever|{script}|*|doIf|*|*,3
script|doIf|{reportKeyPressed}|literal:userDef|*|*|*,1
"{changeYPosition}|literal:userDef|*|*",3
doIf|{script}|turn|*|*|*,1
script|doIf|{reportTouchingObject}|*|*|literal:userDef|*,1
"{doChangeVar}|varMenu:userDef|literal:userDef|*|*",1
doForever|script|{doIf}|reportTouchingColor|script|*,2
stage:userDef|{sprite:userDef}|*|*|script,1
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,4
"{doIf}|*|*|reportKeyPressed|script",4
script|doIf|{script}|changeYPosition|*|*,2
doIf|script|{doStopThis}|literal:userDef|*|*|*,1
stage:userDef|{sprite:userDef}|script|script|script,3
script|doIf|{script}|doChangeVar|gotoXY|*|*,1
"{gotoXY}|*|*|literal:userDef",3
doForever|{script}|doIf|*|*,4
doForever|script|{doIf}|*|reportKeyPressed|script|*,3
doIf|script|{changeYPosition}|literal:userDef,4
sprite:userDef|script|{doSetVar}|varMenu:userDef|literal:userDef,1
"{script}|doChangeVar|gotoXY",1
script|{doForever}|*|script|*,4
doForever|script|{doWait}|literal:userDef|*|*,1
doForever|{script}|*|doIf|*|*,1
"{reportKeyPressed}|*|literal:userDef",2
"{script}|*|*|*|receiveGo",1
script|doForever|{script}|*|*|doIf,2
stage:userDef|sprite:userDef|{script}|*|receiveGo,5
script|{doIf}|*|*|reportKeyPressed,3
"{gotoXY}|*|literal:userDef",5
doIf|{script}|doStopThis|*|*,1
"{changeYPosition}|*|literal:userDef|*|*",2
doIf|script|{changeYPosition}|*|*|literal:userDef|*,3
sprite:userDef|{script}|gotoXY,1
script|doForever|{script}|*|doIf,2
"{doChangeVar}|*|varMenu:userDef",2
stage:userDef|sprite:userDef|{script}|receiveGo,7
script|doIf|{reportKeyPressed}|*|*|literal:userDef|*,1
script|{turn}|*|reportRandom|*,2
"{script}|doForever|*|*",2
stage:userDef|sprite:userDef|{script}|doForever,8
turn|{reportRandom}|literal:userDef|literal:userDef|*|*,1
sprite:userDef|{script}|*|*|*|receiveGo,4
doIf|{script}|gotoXY,1
"{script}|*|*|doIf",3
snapshot|stage:userDef|{sprite:userDef}|script|script|script,2
script|{changeYPosition}|literal:userDef,4
"{gotoXY}|literal:userDef|*|*|*",3
sprite:userDef|script|{gotoXY}|*|*|*|literal:userDef,2
script|{doForever}|script|*,6
script|{forward}|literal:userDef,1
"{script}|doIf|doIf",2
script|doForever|{script}|*|*|doChangeVar|doWait,1
script|{doForever}|*|*|*|script,5
"*|{snapshot}|*|stage:userDef",1
"*|{snapshot}|varDec:userDef|*|*|*",1
"{varDec:userDef}|*|*|*|*",1
script|doIf|{reportKeyPressed}|*|literal:userDef|*|*,3
script|doIf|{script}|*|changeYPosition|*|*,3
"{doForever}|*|script|*",4
"{doIf}|script",9
"{doSetVar}|literal:userDef",2
stage:userDef|sprite:userDef|{script}|*|receiveGo|doForever|*,1
doIf|{reportKeyPressed}|*|*|literal:userDef|*,2
sprite:userDef|{script}|doForever,5
stage:userDef|sprite:userDef|{script}|gotoXY,1
doForever|{script}|doIf|*|*|*,5
"{script}|*|*|receiveGo|gotoXY",1
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef|*|*,2
script|doIf|{reportKeyPressed}|*|literal:userDef|*,1
"{doIf}|script",8
script|{doChangeVar}|*|varMenu:userDef|literal:userDef|*,1
doSetVar|{literal:userDef}|*|*|*,1
sprite:userDef|{script}|doSetVar|doForever|*,1
"{doIf}|*|*|reportKeyPressed|script",1
"{sprite:userDef}|*|script|script|*",2
"{script}|*|doIf|*|*",3
"{script}|doSetVar|doForever|*",2
sprite:userDef|{script}|*|receiveGo|doForever|*,4
script|{doForever}|*|script,2
script|doIf|{reportKeyPressed}|literal:userDef|*|*,4
"{doForever}|script|*",5
script|{changeYPosition}|*|literal:userDef|*|*,1
script|turn|{reportRandom}|literal:userDef|*|*|*,2
"{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef",1
sprite:userDef|{script}|*|receiveGo|doSetVar|doSetVar,1
script|{doForever}|*|*|script|*,3
doIf|{script}|gotoXY|*,2
"{doForever}|script",8
"{doIf}|*|*|reportTouchingObject|script",1
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,5
doIf|script|{gotoXY}|literal:userDef,1
stage:userDef|sprite:userDef|{script}|*|receiveGo,2
stage:userDef|sprite:userDef|{script}|gotoXY|*,3
sprite:userDef|script|{gotoXY}|literal:userDef,4
script|{doChangeVar}|literal:userDef|*|*,1
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,2
script|{doIf}|script|*,4
snapshot|stage:userDef|{sprite:userDef}|*|script|script,3
"{script}|doIf",9
sprite:userDef|script|{doForever}|script|*|*,2
doForever|script|{doIf}|reportTouchingColor|script|*|*,1
sprite:userDef|script|{doForever}|script,2
script|doSetVar|{literal:userDef}|*,1
"{script}|*|*|receiveGo|doForever",6
script|doIf|{script}|*|*|*|doChangeVar,1
doIf|{script}|*|changeYPosition,1
script|{doIf}|reportTouchingObject|script|*|*,2
script|{doChangeVar}|varMenu:userDef,3
snapshot|stage:userDef|{sprite:userDef}|script,8
"{script}|*|*|doIf|*",2
"{doChangeVar}|*|varMenu:userDef|literal:userDef",2
"{script}|*|*|forward",1
"{script}|gotoXY|*|*",4
"{doIf}|script|*|*|*",4
script|{doStopThis}|*|*|literal:userDef,1
"*|*|{snapshot}|varDec:userDef|varDec:userDef|*",1
script|turn|{reportRandom}|literal:userDef|*|*,1
script|{doChangeVar}|literal:userDef|*|*|*,2
"{script}|doChangeVar|doWait|*",1
doForever|{script}|doIf|*,3
doIf|script|{doChangeVar}|varMenu:userDef,1
doIf|{reportTouchingObject}|literal:userDef|*|*,2
sprite:userDef|script|{gotoXY}|*|literal:userDef|literal:userDef,2
"{doIf}|reportKeyPressed|script",4
turn|{reportRandom}|literal:userDef,4
snapshot|stage:userDef|{sprite:userDef}|*|*|script|script,2
doIf|reportLessThan|{literal:userDef}|*|*|*|*,1
script|{doStopThis}|literal:userDef|*,1
turn|{reportRandom}|*|literal:userDef|literal:userDef,1
"{reportTouchingObject}|*|*|literal:userDef|*",2
stage:userDef|sprite:userDef|{script}|*|receiveGo|gotoXY,1
stage:userDef|{sprite:userDef}|*|script|script|*,1
"{doSetVar}|varMenu:userDef|literal:userDef|*|*",2
script|{gotoXY}|literal:userDef,8
doForever|script|{doIf}|*|reportKeyPressed|script,3
"{gotoXY}|literal:userDef|*",2
sprite:userDef|script|{doForever}|script|*,5
script|{doSetVar}|varMenu:userDef|literal:userDef|*,1
sprite:userDef|script|{doSetVar}|*|varMenu:userDef|literal:userDef,1
script|{gotoXY}|*|*|*|literal:userDef,4
"{doSetVar}|literal:userDef",3
script|{doIf}|*|*|reportTouchingObject,2
script|{gotoXY}|literal:userDef,3
"{stage:userDef}|*|*|*|sprite:userDef",1
stage:userDef|sprite:userDef|{script}|receiveGo|gotoXY,2
"{script}|*|*|changeYPosition|*",4
script|doIf|{script}|*|*|doChangeVar|gotoXY,2
doStopThis|{literal:userDef}|*|*,1
"{script}|*|doStopThis|*",1
"{reportKeyPressed}|*|*|literal:userDef",3
script|doIf|{script}|*|doChangeVar,2
doForever|script|{doIf}|script|*|*|*,8
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*|*,1
sprite:userDef|script|{doForever}|*|*|script,1
script|doForever|{script}|*|forward,1
doForever|script|{doIf}|reportTouchingObject,2
script|doForever|{script}|doWait|*|*,1
doIf|{script}|changeYPosition|*|*|*,2
script|doIf|{script}|*|*|changeYPosition,4
doForever|{script}|bounceOffEdge|*|*,1
doIf|script|{doStopThis}|*|literal:userDef|*,1
doForever|script|{doIf}|reportTouchingObject|script,1
reportKeyPressed|{literal:userDef}|*|*,1
stage:userDef|sprite:userDef|{script}|doSetVar,1
doIf|{reportKeyPressed}|*|*|literal:userDef,3
doForever|script|{doIf}|script|*|*,8
"{doForever}|*|*|script",5
doIf|{script}|*|doStopThis|*,1
stage:userDef|{sprite:userDef}|script|*,1
doIf|script|{doStopThis}|*|*|literal:userDef,1
script|doForever|{script}|doIf|*|*,5
snapshot|stage:userDef|{sprite:userDef}|script,3
stage:userDef|sprite:userDef|{script}|*|receiveGo,8
"{reportTouchingObject}|literal:userDef|*|*|*",2
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef|*|*,1
"{script}|doIf|doIf|*",3
doForever|script|{doWait}|*|literal:userDef,1
script|{doIf}|reportKeyPressed|script|*|*,2
script|{doIf}|*|*|reportTouchingColor|script,2
script|doForever|{script}|doIf|doIf|*,2
script|doIf|{script}|doChangeVar|gotoXY|*,1
stage:userDef|{sprite:userDef}|*|script|script|script,1
sprite:userDef|{script}|doSetVar|doForever,1
script|doForever|{script}|forward|bounceOffEdge|*|*,1
script|doChangeVar|{literal:userDef}|*|*|*|*,1
script|{changeYPosition}|*|literal:userDef,4
"{reportTouchingColor}|literal:userDef|*|*|*",1
sprite:userDef|script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,2
"{sprite:userDef}|script|script|script",1
sprite:userDef|{script}|*|receiveGo|gotoXY,1
script|{doChangeVar}|*|*|varMenu:userDef,1
script|doIf|{script}|*|*|doStopThis,1
sprite:userDef|{script}|*|receiveGo,10
"{doForever}|*|script",4
doIf|script|{doStopThis}|literal:userDef,1
script|doIf|{reportTouchingColor}|literal:userDef,2
script|{doIf}|reportKeyPressed|script,2
sprite:userDef|{script}|gotoXY|*,2
doChangeVar|{varMenu:userDef}|*|*|*|*,1
turn|reportRandom|{literal:userDef}|*,1
script|{doSetVar}|*|*|*|varMenu:userDef,3
"{script}|receiveGo|doForever|*|*",2
script|doForever|{script}|doIf,6
script|doForever|{script}|doIf|*|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|gotoXY|*,2
doIf|script|{gotoXY}|literal:userDef|*|*|*,1
"{reportKeyPressed}|*|literal:userDef",4
stage:userDef|sprite:userDef|{script}|receiveGo,6
doIf|script|{turn}|*|reportRandom|*|*,2
script|{doIf}|reportTouchingObject,2
sprite:userDef|script|{doForever}|*|script|*|*,3
script|turn|{reportRandom}|literal:userDef|literal:userDef|*,2
"{stage:userDef}|*|*|sprite:userDef|sprite:userDef",1
sprite:userDef|{script}|receiveGo|doForever|*,2
script|{changeYPosition}|literal:userDef|*,4
doForever|script|{doIf}|*|*|*|reportKeyPressed,3
doForever|script|{doWait}|literal:userDef|*,1
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",1
sprite:userDef|{script}|*|*|receiveGo,4
doIf|script|{changeYPosition}|*|*|*|literal:userDef,4
script|doIf|{reportTouchingObject}|*|literal:userDef|*,1
"{script}|*|receiveGo|doForever|*",2
"{script}|*|turn|*",1
script|{doSetVar}|varMenu:userDef,1
"{script}|doForever|*|*|*",6
"*|{snapshot}|varDec:userDef",3
doIf|script|{changeYPosition}|*|literal:userDef|*,2
script|{doIf}|*|reportKeyPressed|script|*,4
"{doIf}|*|reportKeyPressed|script|*",4
sprite:userDef|script|{gotoXY}|literal:userDef|*,2
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,5
doIf|script|{changeYPosition}|*|*|literal:userDef|*,4
sprite:userDef|script|{doForever}|*|*|script,5
script|{doIf}|script|*|*|*,6
"{script}|*|turn",1
"{doIf}|script",4
doForever|script|{doIf}|*|*|reportTouchingObject|script,1
"{script}|*|*|receiveGo",3
sprite:userDef|script|{doSetVar}|*|*|varMenu:userDef|literal:userDef,2
